point_id,premium_pp,pv_premiums,pv_claims,pv_expenses,pv_commissions,pv_net_cf
4077,493.5400000000,70576.4910594721,47051.1658825547,1079.4039103234,5642.7255328971,16803.1957336969
4078,4.1300000000,602.0159039136,401.7764259595,1095.3085042616,47.2363264086,-942.3053527161
4079,88.5500000000,10515.4943633930,7010.5044747823,934.9012987172,1012.6534284393,1557.4351614543
4080,46.4300000000,5537.6178224569,3691.8806464501,937.7632772109,531.0450643965,376.9288343994
4081,157.4600000000,13682.0824222012,9121.4113227724,754.7330514445,1800.5945187207,2005.3435292637
4082,230.2100000000,33283.9446233736,22188.8374098194,1088.4939688877,2632.5672826667,7374.0459619998
4083,132.8000000000,19285.8496954087,12856.9705459539,1092.1959456200,1518.7668848394,3817.9163189954
4084,65.7100000000,5717.4669081228,3811.9212237862,755.3660261078,751.4692807819,398.7103774469
4085,86.1900000000,10207.0080377589,6804.5697447403,933.0839460749,985.5804591350,1483.7738878087
4086,68.0100000000,8120.8582536013,5413.8351365817,938.5322790142,777.8973852029,990.5934528026
4087,93.8600000000,13695.9833819899,9131.1374163395,1096.1853728800,1073.5349981943,2395.1255945761
4088,133.3500000000,15746.9640330330,10497.7213158472,931.2135751301,1524.7222851004,2793.3068569553
4089,296.1000000000,34779.8198343039,23186.1728937809,927.7291392802,3385.0692580715,7280.8485431713
4090,418.7700000000,60007.9546368696,40005.5616128079,1081.1023166841,4788.0471053504,14133.2436020272
4091,65.1600000000,5680.6406137863,3786.8439956970,756.2725330342,745.2647446080,392.2593404471
4092,89.5500000000,10613.2606772977,7075.4426916557,933.6011095794,1024.0266680518,1580.1902080108
4093,96.2700000000,11458.9679092771,7639.0471106583,936.4401288793,1101.0203308427,1782.4603388968
4094,1.1600000000,101.1988693585,67.1791581102,756.5966414806,13.2680045598,-735.8449347920
4095,73.5700000000,6412.0552591225,4274.6239026849,756.1438402539,841.4399235203,539.8475926635
4096,344.0000000000,49192.1889298910,32794.7112769823,1079.4039103234,3933.0096513284,11385.0640912570
4097,1.1400000000,99.5037043677,66.5571974180,756.8298005211,13.0396382844,-736.9229318558
4098,96.4400000000,13958.1055029195,9305.1527211809,1089.3723944003,1102.8624191391,2460.7179681992
4099,22.2300000000,1939.4956839072,1293.1086039708,756.6307199789,254.2664148369,-364.5100548795
4100,20.3600000000,2978.8453069363,1985.6283221203,1098.4202960231,232.8833644478,-338.0866756549
4101,39.6400000000,3449.1004145181,2299.5348449754,755.3660261078,453.3289041271,-59.1293606922
4102,276.5100000000,32717.3249352494,21811.6450155358,932.5173167244,3161.8017115789,6811.3608914103
4103,41.2600000000,3599.2565580696,2399.7519885382,756.5599770292,471.9269602716,-28.9823677694
4104,30.5800000000,2664.8132110138,1776.4957061163,756.0716187804,349.7484861645,-217.5026000474
4105,14.7000000000,1283.0219863828,855.4059329915,756.8108245191,168.1422952044,-497.3370663322
4106,13.8800000000,1211.5468806648,807.4957875854,756.8474066171,158.7636723106,-511.5599858483
4107,59.4700000000,8700.0016660582,5799.7574610312,1098.3260134850,680.2328092385,1121.6853823036
4108,19.4100000000,2318.4753051627,1546.0378076946,938.7575205857,222.0138380380,-388.3338611557
4109,106.3500000000,15392.4151828649,10261.5156397467,1089.3723944003,1216.1905669375,2825.3365817805
4110,14.0600000000,1678.8599771450,1119.1243671633,938.5322790142,160.8180743413,-539.6147433737
4111,50.9300000000,7413.9925222874,4943.1036108280,1094.1922130533,582.4889984500,794.2076999560
4112,21.1300000000,3066.3366999172,2044.5203285430,1091.5804976578,241.6496490105,-311.4137752941
4113,398.6300000000,57121.9785488343,38081.3567477624,1081.1023166841,4557.7744766956,13401.7450076922
4114,10.4400000000,1526.9079953329,1018.1864326971,1098.1153248667,119.4146921830,-708.8084544138
4115,267.5000000000,38581.4939086626,25720.8987614475,1086.4759890134,3058.8557004131,8715.2634577887
4116,46.5100000000,6796.7948570957,4530.7204226877,1097.4304909789,531.9806996881,636.6632437411
4117,90.2500000000,7865.8146953352,5243.8374481167,756.1438402539,1032.2135802326,833.6198267320
4118,40.2000000000,3508.3537438326,2339.0491714780,756.7683859227,459.8151940380,-47.2790076061
4119,34.9000000000,3045.4892974524,2030.3863678239,756.7192474217,399.1902600478,-140.8065778409
4120,95.7700000000,13948.1679168926,9298.4172923813,1094.5951237908,1095.3372308690,2459.8182698515
4121,7.1500000000,853.3963623958,569.0866023185,938.2513041608,81.7804307207,-735.7219748043
4122,20.3300000000,1773.9589652885,1182.5573547457,756.6918581469,232.5360815787,-397.8263291827
4123,174.1700000000,25232.5579357490,16822.0742645548,1090.1749041379,1991.7995215276,5328.5092455287
4124,17.2400000000,2519.3881603167,1679.2180587584,1097.4304909789,197.1908678268,-454.4512572473
4125,30.3100000000,3606.3732718515,2404.1314259816,936.1820858981,346.6449398654,-80.5851798936
4126,195.6900000000,16971.0356943931,11314.2895542807,753.8312137160,2237.5170901484,2665.3978362480
4127,148.5200000000,21238.4415693820,14159.1409222579,1079.4039103234,1698.0540506258,4301.8426861749
4128,149.2100000000,17670.1203076228,11780.4113705817,933.0839460749,1706.2125572285,3250.4124337377
4129,13.4700000000,1174.1572733415,782.8487959200,756.2106627622,154.0613357685,-518.9635211093
4130,23.7100000000,2068.6209026289,1379.3158442356,756.6307199789,271.1946331886,-338.5202947743
4131,92.3700000000,8050.5850793142,5367.0900377092,756.1438402539,1056.4605917571,870.8906095941
4132,378.4300000000,44580.4729260661,29720.5676108282,929.6388554362,4326.6536114889,9603.6128483128
4133,24.9900000000,3656.2546277180,2437.1706227774,1098.4202960231,285.8425971293,-165.1788882117
4134,66.2300000000,9667.1090554788,6444.4446454636,1096.4346045105,757.5183661929,1368.7114393117
4135,225.0800000000,32186.5636172670,21457.6671708445,1079.4039103234,2573.3773613982,7076.1151747010
4136,59.0600000000,8635.3410703705,5756.7271365558,1097.8712831691,675.5351506711,1105.2074999745
4137,38.8200000000,4609.9547282543,3073.0978519593,934.9012987172,443.9436035236,158.0119740542
4138,120.1300000000,14273.5339808355,9515.9719654156,935.2637903541,1373.8244513822,2448.4737736836
4139,61.7800000000,9031.5741673547,6020.9810072135,1097.7350963539,706.6443246399,1206.2137391474
4140,76.7800000000,9135.5110462805,6090.4662791534,936.1820858981,878.1061855118,1230.7564957171
4141,243.6300000000,28874.4689984370,19249.9474348397,933.6011095794,2785.9700406193,5904.9504133986
4142,89.1000000000,7764.3838162631,5176.0356620065,756.0716187804,1019.0513445800,813.2251908962
4143,31.8800000000,3797.2838943109,2531.7839432846,936.8966040123,364.6131802589,-36.0098332448
4144,102.6900000000,12080.4615535233,8053.4758251857,928.7304688664,1174.0237436899,1924.2315157813
4145,188.8300000000,16407.8980298759,10938.7921411810,754.7330514445,2159.3183219232,2555.0545153272
4146,57.9800000000,8465.2465581755,5643.8709749687,1096.6652581846,663.1613131011,1061.5490119211
4147,77.0700000000,11262.7172572859,7508.9562250138,1097.4304909789,881.5255326803,1774.8050086129
4148,29.8400000000,3550.4512844622,2367.1447886588,936.1820858981,341.2697131502,-94.1453032449
4149,38.2400000000,5581.6133214783,3721.4398656903,1096.4346045105,437.3773565336,326.3614947440
4150,54.3700000000,7946.9220501772,5298.0266644169,1097.5884505866,621.8858132760,929.4211218976
4151,13.3900000000,1954.9784652289,1303.1688499079,1096.6652581846,153.1516036982,-598.0072465619
4152,100.2700000000,8721.9618016494,5814.8724983552,755.2275891446,1146.6827698431,1005.1789443065
4153,102.2000000000,14897.3427070153,9931.4110291858,1095.3085042616,1168.8989246877,2701.7242488802
4154,220.3500000000,31950.9305750410,21300.9410518400,1090.9087661794,2519.9551973868,7039.1255596349
4155,62.1300000000,5400.7074833108,3600.4771250968,754.9124345824,710.4878383740,334.8300852576
4156,57.5200000000,8395.7740128513,5597.2876028675,1096.4346045105,657.8960655808,1044.1557398925
4157,91.3600000000,7923.1121725165,5282.0431613354,753.8312137160,1044.6091336091,842.6286638560
4158,36.4100000000,4351.2239219894,2900.8145651085,939.0835389281,416.4686821923,94.8571357605
4159,33.4500000000,2919.4019407851,1946.2047032781,756.7903865069,382.6085033121,-166.2016523120
4160,66.7300000000,7963.3285268597,5308.6001101316,938.1427889439,763.2417113355,953.3439164486
4161,275.6400000000,32614.3844531921,21742.9108400667,932.5173167244,3151.8535451868,6787.1027512142
4162,55.8700000000,4875.1149724874,3250.3624468010,756.6918581469,639.0452964978,229.0153710417
4163,34.7000000000,4138.6030247524,2759.1125001071,937.7632772109,396.8826994305,44.8445480039
4164,150.7700000000,17939.0596567819,11959.0127343700,936.1820858981,1724.3041103103,3319.5607262035
4165,21.2400000000,3105.0604615509,2069.9391882459,1097.7350963539,242.9447305819,-305.5585536309
4166,54.4700000000,7958.4234401010,5305.1575854264,1097.2602780930,623.0243175604,932.9812590213
4167,21.9600000000,3212.9392406838,2141.9314261939,1098.4202960231,251.1846111628,-278.5970926960
4168,11.6500000000,1016.6174875450,677.8714423577,756.7192474217,133.2540552882,-551.2272575225
4169,18.9100000000,1645.3705559672,1096.7012337575,755.3660261078,216.2575574431,-422.9542613412
4170,8.9800000000,782.8752718202,522.1485027534,756.2725330342,102.7083702667,-598.2541342342
4171,53.0000000000,4623.7414448290,3082.7769221666,756.5966414806,606.2105531614,178.1573280204
4172,3.1700000000,276.1449750598,184.1822462179,755.9089524359,36.2550625148,-700.2012861088
4173,4.0800000000,356.0134076919,237.1795824490,756.6918581469,46.6673493773,-684.5253822813
4174,8.7300000000,1043.1431643319,695.7800511728,938.9903837852,99.8559344989,-691.4832051251
4175,125.9600000000,18292.5122562777,12194.6417602532,1092.1959456200,1440.5412410721,3565.1333093324
4176,368.0700000000,43360.0260811700,28906.3054845041,929.6388554362,4208.2059952454,9315.8757459843
4177,5.2200000000,622.5794751933,415.4345525729,937.7632772109,59.7039680411,-790.3223226317
4178,44.2700000000,5286.7843469206,3524.3654565774,938.6129255746,506.3616875801,317.4442771885
4179,49.4400000000,7220.2218337123,4813.8786323611,1096.8788562489,565.4859433331,743.9784017692
4180,71.1400000000,10380.6973981969,6920.1053062130,1096.1853728800,813.6722754266,1550.7344436773
4181,35.4600000000,4236.7643574615,2824.6161178692,938.9383947274,405.5993281748,67.6105166901
4182,3.6100000000,314.9131404419,209.6870669596,756.5599770292,41.2907495536,-692.6246531005
4183,48.1100000000,5742.2236356452,3828.4007792338,938.2513041608,550.2736394368,425.2979128138
4184,164.2600000000,14216.7228304924,9477.6033558602,752.8992265782,1877.9349511978,2108.2852968561
4185,54.5300000000,4757.5663357381,3171.7080480729,756.6307199789,623.7133423778,205.5142253085
4186,293.2800000000,42175.7407071742,28117.1350637084,1084.0440787886,3353.4650161853,9621.0965484920
4187,3.1900000000,466.6723611018,311.5572189810,1098.3260134850,36.4880218845,-979.6988932486
4188,51.6500000000,6169.4615925632,4112.6626649132,938.7575205857,590.7787086381,527.2626984262
4189,135.6400000000,16049.2494094869,10699.6199813605,932.5173167244,1550.9991832431,2866.1129281589
4190,204.0800000000,29298.4731433647,19532.3850068303,1082.6437912211,2333.4482485435,6349.9960967697
4191,121.8300000000,14501.3613834759,9667.6256301806,936.4401288793,1393.3448312721,2503.9507931439
4192,31.5200000000,2745.2304998332,1830.2798401507,755.8173576902,360.4878033464,-201.3545013542
4193,109.8900000000,13013.6687930077,8675.8264245439,933.0839460749,1256.5893567043,2148.1690656846
4194,1.7700000000,258.4250846494,172.4782301349,1096.6652581846,20.2448348429,-1030.9632385130
4195,13.9400000000,1215.8224637112,810.3680467233,756.4780410728,159.4423715873,-510.4659956721
4196,103.1200000000,12131.0467952023,8087.4567358405,928.7304688664,1178.9398037716,1935.9197867239
4197,287.3300000000,41320.0885753968,27547.1931367414,1084.0440787886,3285.4306570530,9403.4207028139
4198,138.0900000000,12007.8381848988,8005.4172084259,755.0768121019,1579.1608405115,1668.1833238595
4199,34.8600000000,3040.7048995376,2026.8467911403,756.5205193927,398.7224915977,-141.3849025931
4200,38.1100000000,5570.2997854010,3713.9242711936,1097.5884505866,435.9034089378,322.8836546830
4201,150.9600000000,21800.6502585740,14534.0803132980,1087.5315179624,1726.2653915031,4452.7730358105
4202,595.1800000000,84703.5480754233,56468.5757437309,1075.4639149027,6804.2064201925,20355.3019965971
4203,331.0200000000,47676.2886780471,31784.0795734034,1085.3172731391,3785.1057920757,11021.7860394291
4204,9.1100000000,1083.4739148467,722.2424126999,935.9015508839,104.1864933802,-678.8565421172
4205,72.7800000000,6337.4155523742,4224.8211636960,755.7180513530,832.3595751700,524.5167621553
4206,80.5100000000,7007.1363588592,4671.3335527945,755.4932545847,920.7389134803,659.5706379997
4207,2.4700000000,294.1086204805,196.4638224724,936.6776962357,28.2492127481,-867.2821109757
4208,5.4800000000,653.2864063695,435.1546429474,937.4569555241,62.6767720870,-782.0019641890
4209,64.1200000000,7649.0466052796,5098.9780591749,937.8995482845,733.3801841490,878.7888136712
4210,71.7900000000,10475.5449285431,6983.8850786205,1096.1853728800,821.1067283227,1574.3677487199
4211,77.4200000000,11235.0112308371,7489.6203872136,1091.5804976578,885.4006543490,1768.4096916167
4212,27.5200000000,2402.1448239118,1601.4883011309,756.8474066171,314.7821514401,-270.9730352763
4213,204.0300000000,29558.4704348100,19705.8584241927,1090.1749041379,2333.2770073909,6429.1600990885
4214,29.4900000000,2563.4454157868,1708.8831728071,754.9124345824,337.2330010245,-237.5831926272
4215,17.8400000000,1556.9410644272,1037.8963335278,756.7683859227,204.0572900905,-441.7809451138
4216,50.5100000000,6009.8289000733,4006.8857099693,936.1820858981,577.6653220917,489.0957821141
4217,39.4500000000,4704.0790452082,3136.3546943385,937.6160751321,451.2077067954,178.9005689422
4218,139.5000000000,16565.9115041596,11043.9454054789,934.9012987172,1595.3151131256,2991.7496868378
4219,23.0900000000,2759.4001746426,1839.9452384402,939.0835389281,264.1104606378,-283.7390633635
4220,89.4900000000,13058.3161395086,8705.9389336228,1096.1853728800,1023.5525994930,2232.6392335128
4221,227.9100000000,26811.3544908317,17873.9590044205,928.7304688664,2605.6261702636,5403.0388472811
4222,219.5200000000,31738.3759338124,21158.7408173937,1088.4939688877,2510.3217492332,6980.8193982978
4223,228.5900000000,32755.9718949352,21837.4877707497,1081.1023166841,2613.6057688279,7223.7760386735
4224,15.6000000000,1863.5627014545,1242.3564931937,938.8222665727,178.4352018612,-496.0512601731
4225,16.9200000000,1468.9241687734,979.1686501320,754.3228133681,193.4746843149,-458.0419790415
4226,27.1300000000,2346.2078505305,1564.2154921266,752.5246171233,310.1551130411,-280.6873717606
4227,33.8900000000,4044.9794016216,2696.6944678049,938.2513041608,387.6278037936,22.4058258622
4228,151.5800000000,17964.9140532081,11976.8666791713,933.6011095794,1733.3552467146,3321.0910177428
4229,48.9200000000,4268.4014251232,2845.4945085895,756.6624014288,559.5485375292,106.6959775757
4230,67.1600000000,9802.8543585378,6535.2114714561,1096.4346045105,768.1554201044,1403.0528624667
4231,45.2800000000,5410.0589426355,3606.9574580842,938.9383947274,517.9226615836,346.2404282403
4232,51.3400000000,6105.9880118801,4070.8208715810,935.9015508839,587.1497881601,512.1158012552
4233,122.7700000000,10658.3818085291,7105.5887178495,754.3228133681,1403.8349286845,1394.6353486270
4234,34.2600000000,4092.6703943482,2728.3122987784,938.8222665727,391.8711548566,33.6646741404
4235,28.3500000000,2473.9146585323,1649.4871764038,756.7192474217,324.2705980617,-256.5623633549
4236,68.5400000000,8155.0915226891,5437.0356864507,936.1820858981,783.8681682076,998.0055821326
4237,45.6500000000,3983.0851401651,2655.1025402532,756.6624014288,522.1461720811,49.1740264019
4238,166.2900000000,23828.6476504168,15885.8773742134,1081.1023166841,1901.2927218968,4960.3752376225
4239,48.3100000000,5769.2467088262,3846.2502273794,938.6129255746,552.5713378584,431.8122180138
4240,22.8100000000,1982.7802622617,1321.9662280206,754.9124345824,260.8438370081,-354.9422373494
4241,33.7500000000,4936.7673997874,3291.0255250880,1098.2245360874,386.0399697095,161.4773689026
4242,45.2500000000,3933.3979336844,2622.4370702197,754.9124345824,517.4565376859,38.5918911964
4243,12.9600000000,1548.4621001890,1032.5086292372,938.9383947274,148.2393483685,-571.2242721441
4244,112.9400000000,16328.9548923323,10885.6153415802,1088.4939688877,1291.5257760496,3063.3198058148
4245,243.2900000000,28576.7726021202,19051.0592566735,927.7291392802,2781.3356967113,5816.6485094552
4246,0.7000000000,83.6132258431,55.5765224988,938.7575205857,8.0066814336,-918.7274986751
4247,53.7500000000,7863.2098461515,5242.5493578536,1098.3260134850,614.8060113766,907.5284634363
4248,60.5600000000,5282.8642064153,3521.9661061556,756.5599770292,692.6780589930,311.6600642376
4249,13.3500000000,1590.1424086904,1060.0558786923,936.8966040123,152.6846284961,-559.4947025103
4250,128.0600000000,11139.2682588932,7426.4498034098,755.2275891446,1464.4878378987,1493.1030284400
4251,251.2900000000,29758.8937209473,19839.5736620085,933.0839460749,2873.4947624553,6112.7413504085
4252,4.3700000000,381.3807427997,254.1786939252,756.7683859227,49.9848855210,-679.5512225692
4253,60.7600000000,5258.7853353264,3505.9427048101,752.8992265782,694.6507222378,305.2926817003
4254,40.4700000000,4830.3427672949,3220.5128176663,938.2513041608,462.8886757016,208.6899697662
4255,317.0200000000,37346.1446688198,24897.6304010626,929.6388554362,3624.5427897213,7894.3326225998
4256,9.2000000000,803.0123510378,535.2307959028,756.8298005211,105.2321686110,-594.2804139972
4257,130.2200000000,18659.9705155889,12440.2081972714,1081.1023166841,1488.8829048373,3649.7770967961
4258,43.7000000000,3813.1828225827,2542.1642569533,756.6918581469,499.8439136738,14.4827938088
4259,54.7100000000,6536.7562886835,4357.4593251509,938.9383947274,625.7850886758,614.5734801294
4260,126.7000000000,11024.2437567974,7349.6671391330,755.3660261078,1448.9599433125,1470.2506482441
4261,12.5400000000,1094.4963067511,729.9463961528,756.8108245191,143.4356722356,-535.6965861564
4262,240.7900000000,28490.8490512412,18993.5438213017,932.5173167244,2753.3551558030,5811.4327574122
4263,106.8700000000,15549.1583430193,10366.4656789809,1093.7544670621,1222.2645208063,2866.6736761700
4264,75.6100000000,6538.7679903654,4358.9471713929,752.5246171233,864.3873238865,562.9088779627
4265,11.3800000000,992.4465010743,661.4024389131,756.4322921394,130.1609392613,-555.5491692395
4266,74.9200000000,10755.7899250337,7170.1160151655,1082.6437912211,856.6343727013,1646.3957459457
4267,196.1800000000,28212.0731448904,18808.0835899131,1084.0440787886,2243.1900125315,6076.7554636573
4268,143.7300000000,12493.8626521208,8329.4620058209,754.9124345824,1643.6249317479,1765.8632799696
4269,24.3700000000,2126.9305021505,1417.8233358723,756.7903865069,278.7494536836,-326.4326739123
4270,84.7000000000,10012.4215666350,6674.7303719912,931.8958594654,968.4891123530,1437.3062228254
4271,57.7000000000,6843.3852908409,4562.1042074603,934.0736028865,659.8285574470,687.3789230472
4272,195.9600000000,17003.8533984040,11335.6840306320,754.0882497416,2240.6744563955,2673.4066616349
4273,311.4700000000,26935.9881756262,17957.1938496137,752.5246171233,3560.7819041254,4665.4878047638
4274,19.8700000000,2363.1862445668,1575.8016277088,935.9015508839,227.2432078446,-375.7601418705
4275,121.8800000000,17733.0534186132,11822.2502110600,1093.7544670621,1393.9328136602,3423.1159268308
4276,105.0800000000,15304.0982009718,10202.8226217315,1094.5951237908,1201.8172310714,2804.8632243781
4277,6.2200000000,542.8841330137,362.1218449664,756.8108245191,71.1459235491,-647.1944600209
4278,84.9300000000,7389.8107518927,4926.3111871205,755.3660261078,971.2720440847,736.8614945798
4279,22.9700000000,2004.4380848849,1336.3751292195,756.7192474217,262.7335321862,-351.3898239425
4280,100.4600000000,14539.9344548247,9692.8674178967,1089.3723944003,1148.8340794973,2608.8605630304
4281,59.1900000000,8634.1837272838,5756.0174650089,1095.9158827522,676.9880973859,1105.2622821368
4282,41.8500000000,3652.6850428654,2435.0555559158,756.8108245191,478.6908200207,-17.8721575902
4283,14.0800000000,2057.9853313683,1371.8781491552,1097.5884505866,161.0474940395,-572.5287624130
4284,302.1600000000,43519.6283818462,29012.6200962523,1085.3172731391,3455.1011000350,9966.5899124198
4285,29.7400000000,3551.5917433345,2367.7625513229,938.6129255746,340.1670790294,-94.9508125924
4286,26.6000000000,3170.2359815586,2113.7452357764,937.2848285391,304.2313710159,-185.0254537728
4287,273.6400000000,23716.7758548490,15811.4228059567,753.5492527343,3128.6892802925,4023.1145158656
4288,65.6900000000,5722.3859342833,3815.2036716564,755.9089524359,751.2918159611,399.9814942299
4289,27.0600000000,2361.4736988776,1574.1283006252,756.7447129152,309.5164463053,-278.9157609681
4290,7.7900000000,928.8916543009,619.0173738826,937.6160751321,89.0977955877,-716.8395903015
4291,27.7000000000,2417.5615473766,1611.5631705878,756.7903865069,316.8387306949,-267.6307404130
4292,47.7300000000,4165.3044954703,2776.5874191583,756.7447129152,545.9430887714,86.0292746255
4293,26.0000000000,2261.6037383353,1507.9085895248,755.2275891446,297.3347164249,-298.8671567590
4294,289.7100000000,41662.3494281078,27775.1699075282,1084.0440787886,3312.6444007059,9490.4910410851
4295,38.1500000000,4558.1658273309,3038.3954375791,938.9383947274,436.3681435383,144.4638514861
4296,158.9500000000,23083.4774780513,15389.4041383387,1092.1959456200,1817.8312977803,4784.0460963122
4297,97.5000000000,8478.2694114536,5652.0659185118,755.0768121019,1114.9842997311,956.1423811089
4298,11.5400000000,1686.4117964069,1124.7592657721,1097.4304909789,131.9943512019,-667.7723115460
4299,71.7700000000,10469.2577480513,6979.0309224864,1095.9158827522,820.8723728567,1573.4385699560
4300,49.6000000000,4325.6016215542,2883.7146336612,756.4322921394,567.3095419473,118.1451538063
4301,128.7000000000,11161.3894111523,7440.7912359681,753.8312137160,1471.5542414129,1495.2127200552
4302,41.5200000000,4948.4284945230,3299.2806071466,937.2848285391,474.8754332549,236.9876255824
4303,265.3600000000,22999.1362404719,15332.7889214340,753.5492527343,3034.0191032686,3878.7789630351
4304,56.6700000000,6768.3756735338,4512.0801137260,938.6878670654,648.1957571600,669.4119355823
4305,109.0700000000,15892.2596880596,10595.1372296118,1094.9662915433,1247.4629938611,2954.6931730434
4306,97.9200000000,8528.3302837457,5685.6982106584,755.8173576902,1119.8910438986,966.9236714985
4307,50.9900000000,4449.5558532120,2966.4945501274,756.7192474217,583.2295518578,143.1125038052
4308,57.6200000000,8399.0693422527,5599.7589368102,1095.3085042616,659.0210962867,1044.9808048941
4309,17.9500000000,1557.5585247058,1038.2746979123,754.0882497416,205.2465120040,-440.0509349521
4310,4.1700000000,362.3414435449,241.5506151049,754.7330514445,47.6849939227,-681.6272169272
4311,45.0800000000,3934.7605200851,2623.4628648914,756.8298005211,515.6376261940,38.8302284787
4312,70.2900000000,6107.6690807603,4071.8532260548,754.7330514445,803.7837464809,477.2990567803
4313,52.6400000000,7662.9209969214,5108.3745522235,1094.1922130533,602.0463553585,858.3078762861
4314,182.2600000000,21630.7534104025,14420.3988108835,934.5057179604,2084.2773176307,4191.5715639279
4315,214.9800000000,25513.9875352153,17009.5548399482,934.5057179604,2458.4546128840,5111.4723644226
4316,93.4500000000,13616.3167493277,9077.7432042654,1094.9662915433,1068.8128429112,2374.7944106079
4317,91.7200000000,10931.3550461862,7287.8259650899,937.2848285391,1049.0263665255,1657.2178860316
4318,6.6800000000,581.9080231544,388.0983045306,755.9089524359,76.3986806305,-638.4979144426
4319,27.2800000000,3259.9107566657,2172.9615356597,939.0386843848,312.0362564900,-164.1257198688
4320,7.6200000000,909.6321673945,606.1203961893,938.3519954833,87.1566514123,-721.9968756904
4321,12.8500000000,1531.0543469894,1020.4370320929,937.0984891794,146.9675620410,-573.4487363238
4322,28.8700000000,2518.2200358477,1678.9249866731,756.5205193927,330.2099349520,-247.4354051701
4323,76.5100000000,11180.8809829369,7453.5103457152,1097.4304909789,875.1202608715,1754.8198853713
4324,52.8800000000,6318.1077050920,4211.9074479016,938.9383947274,604.8531436515,562.4087188115
4325,51.1600000000,6112.6019325360,4075.4525629804,938.9383947274,585.1794029730,513.0315718553
4326,182.8900000000,21597.0172628527,14397.6381405640,931.2135751301,2091.1620451594,4177.0035019992
4327,88.4000000000,10503.4579530996,7002.3189934190,935.2637903541,1010.9554774177,1554.9196919088
4328,61.2500000000,8940.2148520018,5960.3549068373,1096.4346045105,700.5586581506,1182.8666825033
4329,18.2000000000,1583.1226168347,1055.5360126674,755.2275891446,208.1343014974,-435.7752864747
4330,100.0300000000,14591.6100395370,9728.0061250735,1095.9158827522,1144.0973032863,2623.5907284250
4331,131.3200000000,18852.7807388605,12568.3068081925,1082.6437912211,1501.5112896841,3700.3188497628
4332,29.3500000000,3498.8970852090,2332.4288861981,937.4569555241,335.6867264147,-106.6754829279
4333,11.9400000000,1729.7855069923,1153.5136638552,1090.1749041379,136.5452505428,-650.4483115436
4334,32.0900000000,2779.4322054703,1853.0599667281,753.2396180813,366.8903479975,-193.7577273365
4335,145.0400000000,20945.7227974534,13963.5275737264,1087.5315179624,1658.5687094834,4236.0949962813
4336,69.1300000000,8213.8467002011,5476.1725461354,935.2637903541,790.5809067182,1011.8294569934
4337,70.1700000000,10011.5088201003,6674.4485414778,1077.5309870471,802.2324091413,1457.2968824341
4338,233.7900000000,27686.4648932320,18457.3954326081,933.0839460749,2673.3827072881,5622.6028072608
4339,64.4500000000,7692.5028750225,5128.2463140750,938.2513041608,737.1676587341,888.8375980525
4340,44.0200000000,5257.5242129691,3504.7319953128,938.6878670654,503.5040979386,310.6002526522
4341,93.1800000000,8085.4207984450,5390.4946645038,754.0882497416,1065.4523670490,875.3855171505
4342,26.4200000000,3155.4700069660,2103.8885181443,938.6878670654,302.1939633698,-189.3003416136
4343,114.0800000000,9898.9569079910,6599.4446552236,754.0882497416,1304.4301999673,1240.9938030585
4344,61.9300000000,9057.6065278703,6038.2321989692,1098.1153248667,708.3670389745,1212.8919650599
4345,69.0200000000,8218.3712492154,5479.1577156185,936.6776962357,789.3767869940,1013.1590503672
4346,280.5500000000,39926.7119401862,26617.6006317587,1075.4639149027,3207.2988191556,9026.3485743692
4347,76.4600000000,6634.5919108082,4423.3346719279,754.0882497416,874.2701007144,582.8988884242
4348,158.3300000000,18830.5625617643,12553.8863007465,935.9015508839,1810.7406692517,3530.0340408822
4349,46.9400000000,5609.2452682511,3739.7137627463,939.0386843848,536.9128255001,393.5799956198
4350,47.8500000000,5704.3347709456,3803.2515793603,937.4569555241,547.2780190441,416.3482170171
4351,44.2100000000,6367.4965937299,4244.8936295605,1085.3172731391,505.5269381538,531.7587528765
4352,90.7800000000,10816.2734334398,7211.0883601231,937.0984891794,1038.2657807068,1629.8208034306
4353,33.2900000000,2898.1013233820,1932.2547198006,755.6102914559,380.7210059963,-170.4846938708
4354,71.6600000000,6235.1800127238,4156.8514505325,755.3660261078,819.5143609927,503.4481750908
4355,17.2700000000,2524.2476330064,1682.6350779693,1097.5884505866,197.5348169078,-453.5107124573
4356,100.7000000000,8746.3841713080,5831.1391593500,754.5370947577,1151.5019403050,1009.2059768952
4357,0.9500000000,138.9932731625,92.6240616732,1098.4202960231,10.8663652370,-1062.9174497708
4358,13.4800000000,1173.5177482484,782.2893602431,755.6102914559,154.1639880093,-518.5458914600
4359,215.6300000000,25591.1300224136,17060.9950259561,934.5057179604,2465.8878415489,5129.7414369481
4360,38.3900000000,4553.1639742701,3035.2709444796,934.0736028865,439.0089830223,144.8104438816
4361,238.6200000000,34569.6329713982,23046.2417424400,1090.1749041379,2728.8465397422,7704.3697850780
4362,41.5600000000,4966.6813017819,3311.0726250310,939.0835389281,475.3759525381,241.1491852847
4363,331.3600000000,28656.0793716104,19104.2852105066,752.5246171233,3788.1680153819,5011.1015285986
4364,70.0700000000,10245.1464409222,6830.0152467612,1097.8712831691,801.4688115057,1515.7910994863
4365,67.2900000000,9790.4263582088,6527.0339460250,1093.7544670621,769.5909011421,1400.0470439795
