policy_id,premium_pp,pv_premiums,pv_claims,pv_expenses,pv_commissions,pv_net_cf
5911,188.2500000000,745187.1819407751,839842.2689358527,20591.8075759983,0.0000000000,-115246.8945710759
5912,10.9800000000,77334.5875727223,65319.9150774390,36731.5366098390,0.0000000000,-24716.8641145557
5913,22.9400000000,117797.5784946059,123479.5828826315,26883.7990703227,0.0000000000,-32565.8034583483
5914,240.4900000000,1019768.0204390949,959064.3881480568,22019.0909459540,0.0000000000,38684.5413450841
5915,22.3000000000,115779.4015138260,77135.2852515627,45352.2734577062,15232.4617011680,-21940.6188966110
5916,16.9300000000,156036.9928911059,113296.4974769050,48931.4548558363,0.0000000000,-6190.9594416354
5917,244.3800000000,1229853.0823593605,951806.2686240533,26117.0256655753,0.0000000000,251929.7880697319
5918,21.7400000000,1829.0391948930,1318.2055106035,438.2004182302,0.0000000000,72.6332660592
5919,13.4800000000,51996.9661041602,45713.8883495799,19745.8962135758,0.0000000000,-13462.8184589955
5920,100.2600000000,336909.1246910825,244294.1028335441,17506.3386130877,0.0000000000,75108.6832444507
5921,59.4300000000,142017.1000245265,94564.9547447948,20995.3737438591,18847.2413758298,7609.5301600429
5922,20.7900000000,37130.6750712054,33289.0941584364,9025.8347701718,0.0000000000,-5184.2538574027
5923,56.6300000000,102834.2923973307,70014.6766743337,9492.0025222167,9226.4435449590,14101.1696558213
5924,27.4800000000,117411.6326565182,114606.9184083022,21949.6967885397,0.0000000000,-19144.9825403237
5925,27.3900000000,198595.7246197135,151806.3350975401,37522.9027513071,0.0000000000,9266.4867708663
5926,24.0700000000,143579.0299464041,147263.6921938868,30716.0865020709,0.0000000000,-34400.7487495537
5927,23.4200000000,230341.5787379852,171497.3429225612,53254.4715576759,0.0000000000,5589.7642577481
5928,244.4800000000,84526.9808710876,140237.8709309048,1732.2876415668,0.0000000000,-57443.1777013840
5929,98.5400000000,691576.3011497611,512417.3985520246,36502.4056221832,0.0000000000,142656.4969755533
5930,417.6800000000,2277036.0217525726,1745381.5856115967,28899.9438434835,0.0000000000,502754.4922974924
5931,83.0800000000,33287.1563971440,28384.5805775622,2134.3080553555,0.0000000000,2768.2677642264
5932,84.9600000000,119308.7987473800,145481.1143816109,7185.5166891000,0.0000000000,-33357.8323233309
5933,40.9400000000,151456.9562355682,100841.2972569357,28283.4423650835,11973.6354834822,10358.5811300668
5934,349.9100000000,367153.8172287011,602220.2210110059,5278.8797560124,0.0000000000,-240345.2835383172
5935,60.4200000000,40386.0103145867,44990.3523547252,3382.1100824565,0.0000000000,-7986.4521225950
5936,2.7200000000,1315.2424334738,968.5436334000,2566.2292095583,0.0000000000,-2219.5304094845
5937,184.0100000000,1353213.9589518935,900638.2079290645,56284.8795579749,107782.7818310306,288508.0896338235
5938,153.8500000000,33555.6301385027,40013.4518585794,1094.5961881879,0.0000000000,-7552.4179082646
5939,93.4000000000,324009.2651451151,288371.5176391944,17758.0955379489,0.0000000000,17879.6519679718
5940,37.3100000000,48505.4551979622,32317.9196786274,9833.3950378174,3825.3797792829,2528.7607022345
5941,17.1300000000,15379.1686341111,14207.8548395436,4539.0108347288,0.0000000000,-3367.6970401613
5942,20.9000000000,71151.9565273198,49810.2315139289,18143.0537851774,0.0000000000,3198.6712282134
5943,80.1600000000,191901.5650975108,155882.7831924119,12626.9184801782,0.0000000000,23391.8634249207
5944,2.0400000000,2933.9395954570,2305.5711081424,7423.1080741440,0.0000000000,-6794.7395868293
5945,22.3100000000,932.1648608700,841.3308990080,209.4313079874,0.0000000000,-118.5973461254
5946,28.1600000000,36341.0879058093,41148.5061121296,6497.9620865561,0.0000000000,-11305.3802928764
5947,66.3000000000,693870.9663275145,461502.1921232001,84156.1369538272,67573.8736096792,80638.7636408079
5948,42.3400000000,256592.1052301314,204348.0662001799,31314.7312878678,0.0000000000,20929.3077420836
5949,9.8200000000,81253.4160174447,77576.7462036042,43719.6909879944,0.0000000000,-40043.0211741539
5950,25.8500000000,51135.9195028457,34038.1504758783,15818.8764749954,4950.6673266736,-3671.7747747017
5951,38.7900000000,313191.0179967632,285190.8440118643,42438.5373048458,0.0000000000,-14438.3633199469
5952,15.1300000000,60184.5439802422,62662.6731895146,20491.0573202092,0.0000000000,-22969.1865294816
5953,12.0900000000,3661.4272382788,3475.7720005913,1565.4749775080,0.0000000000,-1379.8197398204
5954,31.3600000000,167272.0046658760,137900.3244567975,27391.3138379956,0.0000000000,1980.3663710828
5955,16.3500000000,90855.2175321657,89302.9443040046,28765.5783591553,0.0000000000,-27213.3051309943
5956,129.2000000000,44817.0990729682,51162.9083084926,1766.4382099604,0.0000000000,-8112.2474454847
5957,88.9000000000,435852.7269735004,435914.3797262365,25302.1230235440,0.0000000000,-25363.7757762802
5958,35.1200000000,60952.5900802851,41061.8305000713,9077.6025816154,6752.7094194262,4060.4475791723
5959,20.1700000000,74774.6411636233,61701.0501490233,19075.0408941570,0.0000000000,-6001.4498795570
5960,4.8300000000,10105.3706952485,8813.2326431625,10761.0140772833,0.0000000000,-9468.8760251973
5961,109.7900000000,868846.2479886962,577849.9150625749,63635.1024718442,84977.0308075269,142384.1996467502
5962,29.3200000000,78606.3481195405,90316.7764688560,13702.1077189697,0.0000000000,-25412.5360682852
5963,74.5700000000,6842.1316132183,6685.2971847600,459.3427233943,0.0000000000,-302.5082949360
5964,4.8700000000,43634.3768269666,30587.9503599232,48725.7870330903,0.0000000000,-35679.3605660468
5965,92.2700000000,42702.7932369077,39580.4509963345,2441.3651734807,0.0000000000,680.9770670925
5966,70.5900000000,93601.1393127100,101626.1064555872,6795.7827328860,0.0000000000,-14820.7498757632
5967,0.8600000000,4593.6892568794,3538.0855093404,27642.6984572106,0.0000000000,-26587.0947096715
5968,138.6000000000,23899.0588258838,16302.0573210560,901.2709726515,2150.3749950490,4545.3555371273
5969,30.4800000000,14480.4298582378,9701.5490887338,2539.1890848373,1283.6005444547,956.0911402120
5970,330.8500000000,2321806.3081682222,1605238.5337734167,36654.3985561447,159218.3431277066,520695.0327109542
5971,42.2100000000,94822.1885832987,63174.4534261343,19654.4983498161,12474.5853342618,-481.3485269135
5972,98.8200000000,60950.2610162103,80015.2682747323,3099.2252004000,0.0000000000,-22164.2324589220
5973,72.0300000000,494577.6026495941,409127.5667235609,36540.1702168487,0.0000000000,48909.8657091845
5974,1.2200000000,2162.7875076932,1907.7973021855,8955.4320594482,0.0000000000,-8700.4418539405
5975,458.8800000000,2127895.5450049015,1880574.8148217695,24769.2759697500,0.0000000000,222551.4542133820
5976,209.1200000000,81127.1179194958,121317.1956490293,1943.7436224899,0.0000000000,-42133.8213520235
5977,9.9300000000,66961.9572242070,44580.7888156435,59820.2840117054,8868.0200779451,-46307.1356810869
5978,15.9200000000,94813.5407200783,75720.8968707461,31142.3950373464,0.0000000000,-12049.7511880142
5979,121.7300000000,579355.5861253024,385435.4686872720,36669.1996433789,46236.1214566274,111014.7963380241
5980,52.8400000000,159960.0421468823,139290.0704080322,15527.1798023318,0.0000000000,5142.7919365183
5981,108.6100000000,753191.9664136972,501659.1401179701,55082.2521310860,72825.9514304365,123624.6227342047
5982,46.6600000000,40486.0966839977,34149.6313174943,4455.7777481592,0.0000000000,1880.6876183442
5983,36.2500000000,166375.1142218136,127538.9780300725,23734.1494862496,0.0000000000,15101.9867054915
5984,81.0200000000,654357.7556875821,601426.3209659888,42388.6877430656,0.0000000000,10542.7469785277
5985,16.0100000000,1147.7276898442,1047.5496830263,359.1835414834,0.0000000000,-259.0055346654
5986,44.9900000000,244357.2490211530,213723.1556485496,28368.7143106406,0.0000000000,2265.3790619627
5987,14.4200000000,115263.1565874652,94520.9359234343,41812.5364268225,0.0000000000,-21070.3157627916
5988,52.7200000000,474561.7015108818,335997.6470455175,48911.4530604077,0.0000000000,89652.6014049566
5989,146.4200000000,824405.4449733630,581904.7083613437,29373.6281108722,19242.3732160170,193884.7352851300
5990,12.9900000000,1633.8770935690,1748.5285032570,629.4192641314,0.0000000000,-744.0706738193
5991,333.5200000000,221935.7762152955,232142.6213937069,3356.0244695416,0.0000000000,-13562.8696479530
5992,86.9700000000,84344.1168029951,87886.3701010096,4869.1212203687,0.0000000000,-8411.3745183831
5993,167.9700000000,1446124.0624558080,1234661.7768556122,45163.8292466553,0.0000000000,166298.4563535406
5994,59.4100000000,115983.7951712339,77157.5108548358,15737.5011657029,11263.8643762409,11824.9187744543
5995,26.3900000000,103988.2287850407,81503.0222344553,20802.6970186239,0.0000000000,1682.5095319614
5996,95.3400000000,171840.5374145311,185989.3437594480,9218.6758067687,0.0000000000,-23367.4821516856
5997,6.2400000000,46625.2112869919,31029.8936268086,65511.8413393532,6147.1553668786,-56063.6790460484
5998,196.6200000000,86678.7463411969,71170.8776398374,2367.5242763008,0.0000000000,13140.3444250587
5999,141.2500000000,501118.9982591841,385890.3080178720,18800.8440118611,0.0000000000,96427.8462294510
6000,108.5400000000,1336320.7909851347,895161.2294693338,67124.1449314523,97130.3435216212,276905.0730627273
6001,58.9800000000,103566.1197360150,86676.2972687547,9234.9839648080,0.0000000000,7654.8385024523
6002,360.8700000000,391745.4541125043,380702.4830032084,5747.4945194677,0.0000000000,5295.4765898282
6003,28.8400000000,168774.2751603159,155608.1733168330,30781.8377634794,0.0000000000,-17615.7359199965
6004,58.4200000000,636272.7130383649,591553.7663190941,57908.2722865623,0.0000000000,-13189.3255672915
6005,143.0200000000,1203170.9177210021,800825.4417624046,74254.9995792289,159368.0099344100,168722.4664449586
6006,23.5400000000,352356.6223296283,249892.2586206465,81356.6291301488,0.0000000000,21107.7345788331
6007,36.1000000000,199819.4334056174,138481.5571557792,29529.3953254722,6555.3274633615,25253.1534610045
6008,41.6500000000,354334.2486189030,236166.1591047626,74071.2385752342,46589.9484931546,-2493.0975542485
6009,90.1800000000,633052.9934027623,421831.3102097121,61221.2975826150,83274.5858299498,66725.7997804855
6010,39.7900000000,52238.8797915143,34983.1112320150,7018.2211804306,4608.7443787448,5628.8030003238
6011,185.6600000000,1889152.8651917549,1556539.2206639042,53575.4889299343,0.0000000000,279038.1555979163
6012,17.4900000000,249478.1737820417,178209.9682295620,77486.7251796931,0.0000000000,-6218.5196272134
6013,115.2200000000,1178304.7200690701,984558.8135676100,53651.8180519804,0.0000000000,140094.0884494797
6014,109.6900000000,134509.0848342637,156285.1989285588,6249.8397308331,0.0000000000,-28025.9538251282
6015,42.8800000000,21026.6096555239,20619.9574322278,2498.2073032527,0.0000000000,-2091.5550799565
6016,47.8500000000,316316.4832215342,280015.0531330809,34080.3404734854,0.0000000000,2221.0896149679
6017,56.7800000000,239833.3080198311,159764.2279994087,33508.5967350500,23281.0295731811,23279.4537121913
6018,30.5000000000,85506.8085084300,99761.3127107256,14254.1377279422,0.0000000000,-28508.6419302378
6019,22.2500000000,258504.4825155294,219346.7017524353,61540.0235414455,0.0000000000,-22382.2427783514
6020,39.6300000000,182523.2553837822,148218.8780811209,24778.5547547309,0.0000000000,9525.8225479304
6021,79.4400000000,968548.4960211060,814826.7417304635,64904.0820706525,0.0000000000,88817.6722199901
6022,28.0300000000,135107.6853986115,89932.4682338951,36936.5889737132,10693.8624849570,-2455.2342939537
6023,45.6300000000,191901.6422998520,127677.0591157836,37348.9558103527,25444.3717711583,1431.2556025574
6024,24.0600000000,17770.4420570986,15027.2003785142,3756.8398284032,0.0000000000,-1013.5981498188
6025,154.8700000000,1065510.4033423397,708926.5953113290,52944.4962096438,84852.8026636750,218786.5091576919
6026,102.0100000000,115211.2713852200,125173.9058082817,5675.1012468263,0.0000000000,-15637.7356698881
6027,50.3800000000,29268.5040896360,26278.3189641513,2920.4086071244,0.0000000000,69.7765183603
6028,23.4100000000,95883.7368291233,79397.3695133135,21550.1125678382,0.0000000000,-5063.7452520284
6029,83.3100000000,448011.3236735837,441381.6073254006,27614.8213539090,0.0000000000,-20985.1050057259
6030,105.8600000000,1148782.3481193720,776113.2660040341,59156.1176267541,68074.6080671683,245438.3564214156
6031,90.4000000000,83140.7367433805,103669.0878523880,4628.9223132829,0.0000000000,-25157.2734222904
6032,8.3500000000,3926.5286167433,3660.1212795156,2363.8692062291,0.0000000000,-2097.4618690014
6033,14.8300000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
6034,59.2300000000,356208.6771979083,293998.1060893440,30932.1267191185,0.0000000000,31278.4443894458
6035,29.8500000000,18449.9703465347,17244.6411346602,3104.5332137554,0.0000000000,-1899.2040018809
6036,0.7600000000,6241.0060401862,4147.1986577907,72204.5256630279,823.8059895663,-70934.5242701987
6037,18.0200000000,7778.5490468643,9413.0962580415,2163.6756425193,0.0000000000,-3798.2228536964
6038,4.3700000000,10859.7516131039,9230.1830949133,12771.6371342804,0.0000000000,-11142.0686160898
6039,77.0700000000,770332.8251786672,587146.7031923452,53970.0854053513,0.0000000000,129216.0365809707
6040,51.1500000000,734773.8338930312,590523.2847785610,77285.2031955261,0.0000000000,66965.3459189441
6041,69.2500000000,166662.8245015033,160764.2824097523,12216.9662286870,0.0000000000,-6318.4241369360
6042,58.7800000000,116506.9317473388,106794.9281756030,10364.1598067918,0.0000000000,-652.1562350560
6043,58.4200000000,187976.3247394951,232247.2864656580,16372.9155458456,0.0000000000,-60643.8772720086
6044,179.2400000000,135075.5649671900,126665.1564240331,3843.8497467498,0.0000000000,4566.5587964071
6045,49.0800000000,270274.7026745604,248060.6767675905,28521.2406810450,0.0000000000,-6307.2147740750
6046,498.9800000000,3771434.6332062483,2683524.9413325223,41054.8158200225,0.0000000000,1046854.8760537035
6047,5.5700000000,21478.1514770429,14307.6961171081,29399.2220501599,1698.0728960710,-23926.8395862961
6048,144.4800000000,1852420.4842542186,1580832.9329112349,68414.9305910980,0.0000000000,203172.6207518857
6049,21.1300000000,177637.8135979971,125856.4305017552,43817.7636676900,0.0000000000,7963.6194285518
6050,1.8000000000,6537.5521205983,4962.4341986600,18830.4891385187,0.0000000000,-17255.3712165804
6051,91.8500000000,919367.3517057421,763518.3839077835,53616.1795553029,0.0000000000,102232.7882426556
6052,12.0900000000,3610.6866014147,4043.6148909083,1509.8906092283,0.0000000000,-1942.8188987219
6053,111.8100000000,958226.8116037430,879260.0247088405,45210.0218456195,0.0000000000,33756.7650492830
6054,29.0200000000,148889.4864950867,116466.7933100410,26501.0731441853,0.0000000000,5921.6200408605
6055,73.2900000000,290620.3113591155,291424.6155406504,20346.3753796583,0.0000000000,-21150.6795611933
6056,207.3800000000,942606.0637406157,1149996.6623001152,23357.5690089206,0.0000000000,-230748.1675684201
6057,25.8800000000,6846.6581779198,6886.6607391263,1326.0585457500,0.0000000000,-1366.0611069565
6058,44.1400000000,186474.0496101156,157328.8119851131,21761.7629957634,0.0000000000,7383.4746292391
6059,83.2100000000,123668.3646164173,117291.1293582024,7483.3485357648,0.0000000000,-1106.1132775499
6060,204.8100000000,105035.2920813130,69941.7617597988,4504.6799656880,13910.7832920660,16678.0670637602
6061,89.1500000000,322194.0265686660,317252.4924670386,18652.1655374206,0.0000000000,-13710.6314357932
6062,41.6500000000,52644.1339394205,39434.8377677070,6553.2618374095,0.0000000000,6656.0343343040
6063,348.3600000000,1328688.9528886732,1410521.3400772228,19967.0969831893,0.0000000000,-101799.4841717389
6064,120.9900000000,1377127.7563154793,916763.5764870287,86946.6932243169,109123.2055827008,264294.2810214330
6065,10.4700000000,15091.8431819134,15804.7462757689,7372.9396953742,0.0000000000,-8085.8427892297
6066,36.5400000000,226475.8277804161,161347.5998722421,32322.4123327191,2667.4200000000,30138.3955754550
6067,64.4600000000,391365.4055964538,343727.5338362174,32123.5929190793,0.0000000000,15514.2788411571
6068,4.0300000000,30450.0283236302,21163.6608452409,39446.0922330300,1399.9940473385,-31559.7188019792
6069,7.3300000000,48658.5558001016,39599.9751912662,34763.7344151103,0.0000000000,-25705.1538062749
6070,87.2600000000,329619.0045313995,219532.9963500756,33124.2841900016,43473.8310961199,33487.8928952024
6071,20.3800000000,1092.6246265629,1086.0587746548,268.9514777445,0.0000000000,-262.3856258364
6072,13.3900000000,13704.8631890578,13933.7842099481,5168.3164015720,0.0000000000,-5397.2374224623
6073,26.5000000000,170515.4625248282,125146.0025672888,33421.6981725376,0.0000000000,11947.7617850018
6074,191.1600000000,761.9289261848,1214.8132960231,19.9538514867,0.0000000000,-472.8382213251
6075,12.8100000000,50207.9557625770,42350.0864833067,20370.8521604210,0.0000000000,-12512.9828811507
6076,120.4000000000,585058.3854543966,389131.6769040703,43231.6020663830,77796.4487355945,74898.6577483487
6077,60.6800000000,21316.2676064005,24722.0543825238,1773.1417616882,0.0000000000,-5178.9285378115
6078,95.1300000000,207169.0926968060,221679.9250598961,11005.6251616435,0.0000000000,-25516.4575247336
6079,305.4400000000,1243299.3451763093,1628168.9818930002,20818.8653791535,0.0000000000,-405688.5020958443
6080,64.8700000000,17546.8277290592,14741.8558340067,1407.9969254643,0.0000000000,1396.9749695882
6081,97.8500000000,33351.4330036514,32235.2990562534,1746.1625880243,0.0000000000,-630.0286406263
6082,48.8900000000,213542.7479010714,225371.6377825585,22707.8013873548,0.0000000000,-34536.6912688419
6083,517.8700000000,74472.4610234145,125250.4442364245,719.3244258141,0.0000000000,-51497.3076388241
6084,49.9800000000,405510.7629596899,305169.2364229177,42970.9707291098,0.0000000000,57370.5558076624
6085,28.5900000000,148516.5583950385,98969.5519403989,45344.2040315423,19542.6832308950,-15339.8808077977
6086,36.2300000000,228677.3785592768,173510.1098073109,32700.6618892425,0.0000000000,22466.6068627234
6087,59.8900000000,126182.2335252502,94164.8749662839,10939.4263738022,0.0000000000,21077.9321851641
6088,16.7700000000,87501.8242395683,63069.7509542144,27728.5701207908,0.0000000000,-3296.4968354369
6089,57.1100000000,297127.7579573675,201055.9354792941,27204.5351924798,29778.9662223782,39088.3210632153
6090,100.7700000000,661934.5680985096,440390.8818023773,52678.4768552601,64688.7606863182,104176.4487545539
6091,11.5600000000,126382.0417087802,89499.4633322897,58209.5100783689,0.0000000000,-21326.9317018784
6092,108.8700000000,763477.9072682555,676966.6626021101,36460.5287673139,0.0000000000,50050.7158988315
6093,58.3500000000,200050.8120874050,224714.8667731648,17480.7033946557,0.0000000000,-42144.7580804155
6094,46.5400000000,11846.3378702439,12890.9305419718,1273.7597508767,0.0000000000,-2318.3524226047
6095,25.6500000000,60502.1347479518,62180.8969743396,12031.3169485502,0.0000000000,-13710.0791749381
6096,90.0300000000,68134.1345450539,81518.6683447060,3822.9921404942,0.0000000000,-17207.5259401463
6097,14.8600000000,39733.7043846325,32648.3579304940,13789.8577637333,0.0000000000,-6704.5113095947
6098,174.7300000000,631284.4890604864,518075.2902824110,19041.9140146661,0.0000000000,94167.2847634093
6099,112.0700000000,504392.7253554363,430380.9118760288,23148.1249402707,0.0000000000,50863.6885391368
6100,207.8500000000,3056745.7829561057,2197754.0359189799,79858.4975282435,0.0000000000,779133.2495088823
6101,14.6000000000,8952.9444665032,9047.8697734388,3188.1824756741,0.0000000000,-3283.1077826097
6102,14.3600000000,32209.1707095719,27226.5011719640,11807.5054248335,0.0000000000,-6824.8358872256
6103,0.9100000000,2436.6329804406,2078.8677089858,13641.6245459040,0.0000000000,-13283.8592744493
6104,117.8300000000,7423.2900000000,7598.8727476076,315.0000000000,0.0000000000,-490.5827476076
6105,19.8700000000,131862.7632469533,87750.3006412687,53013.0272282473,12777.8577925266,-21678.4224150892
6106,338.9600000000,726206.7546186016,741807.4206825551,10840.3156592262,0.0000000000,-26440.9817231797
6107,38.7600000000,235158.8580065421,156517.7317341616,53827.1983764223,31152.6514880922,-6338.7235921340
6108,30.2200000000,53000.3519799358,50927.0624578147,9139.3452935798,0.0000000000,-7066.0557714587
6109,19.1700000000,27062.4722491777,26187.6754496825,7223.8022390489,0.0000000000,-6349.0054395536
6110,19.6400000000,11921.3444594339,8536.4924707146,3227.8012416195,0.0000000000,157.0507470997
6111,94.8000000000,113874.0498659472,142417.3175039744,6141.4107930345,0.0000000000,-34684.6784310617
6112,243.6900000000,131930.6005891103,159196.5915636783,2737.0603130661,0.0000000000,-30003.0512876340
6113,241.9400000000,1241919.5553994314,827087.3270378155,45043.0056945157,164539.3780114505,205249.8446556497
6114,23.9200000000,18289.3717190378,21640.5883101580,3851.4826704830,0.0000000000,-7202.6992616032
6115,20.1300000000,165768.0634012016,110419.4867045158,72281.9219269204,21852.4410807580,-38785.7863109927
6116,145.1000000000,2000964.3128807247,1331493.7171279904,106014.8312909706,159141.2127123044,404314.5517494592
6117,40.3300000000,260832.9100351928,220567.8585643215,33562.5984387671,0.0000000000,6702.4530321041
6118,48.7400000000,34463.9021437168,30013.1158671477,3570.5470873773,0.0000000000,880.2391891918
6119,41.6400000000,178546.7416908492,147579.4172949491,22234.7228708223,0.0000000000,8732.6015250777
6120,71.0900000000,319374.0352294620,289349.4939246983,22987.9091122344,0.0000000000,7036.6321925293
6121,27.8600000000,135442.0035925341,95826.5214117401,25354.9423691392,1588.0200000000,12672.5198116547
6122,16.4300000000,79043.5881999127,52586.8034999228,42631.4422794285,10472.2845886311,-26646.9421680697
6123,66.6400000000,22520.6981760314,22390.2661296043,1696.7288318006,0.0000000000,-1566.2967853735
6124,37.0400000000,15193.3168676862,18623.7096981473,2066.1967973051,0.0000000000,-5496.5896277662
6125,48.3800000000,65576.9183197090,59761.7452466322,6822.1365139109,0.0000000000,-1006.9634408341
6126,68.2700000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
6127,29.9700000000,78656.1787595412,58031.9013888722,14186.9675040565,0.0000000000,6437.3098666126
6128,18.7400000000,90434.8045143682,100882.4600316360,25167.5915225691,0.0000000000,-35615.2470398369
6129,23.3000000000,5918.9719125551,3940.1834540841,2246.9858756137,783.0379302661,-1051.2353474088
6130,163.7200000000,950451.8808052174,843971.0988030280,29775.8021388246,0.0000000000,76704.9798633648
6131,15.4400000000,15963.2575452127,10979.2391273465,5400.9363485773,1087.5581235187,-1504.4760542297
6132,24.7200000000,63214.0296524513,66911.3475776276,13100.7883179246,0.0000000000,-16798.1062431008
6133,46.7100000000,72415.2440302541,62653.7711689621,8035.9613732696,0.0000000000,1725.5114880224
6134,23.3300000000,78037.3135168071,54940.0358659186,18185.2304300032,0.0000000000,4912.0472208853
6135,67.3900000000,3715.0503840793,3496.7135782120,282.2016898565,0.0000000000,-63.8648839892
6136,35.9100000000,272886.1294595995,181694.0003431645,66841.9323659282,36106.6689884572,-11756.4722379504
6137,44.8900000000,47336.4221873010,40359.7169805766,5406.5992076759,0.0000000000,1570.1059990486
6138,233.2300000000,1170377.1122911503,1117597.7593906634,26008.0143517943,0.0000000000,26771.3385486926
6139,33.1900000000,217168.5020972234,184915.1626494221,34072.0129060499,0.0000000000,-1818.6734582487
6140,18.6300000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
6141,214.7700000000,1006472.8583753698,781892.0556012630,24311.5850404429,0.0000000000,200269.2177336639
6142,12.0700000000,41658.1132330527,33634.0271833942,17993.0740475628,0.0000000000,-9968.9879979043
6143,129.4700000000,122028.3696731593,130979.5448051970,4778.6667182553,0.0000000000,-13729.8418502930
6144,103.9200000000,106872.3072521414,71167.6817804896,9027.1045954068,14109.7874337959,12567.7334424491
6145,23.4900000000,11351.6262727845,8461.9335698843,2508.2491304121,0.0000000000,381.4435724881
6146,198.2100000000,548794.2505513863,473445.2909778256,14245.5769350094,0.0000000000,61103.3826385513
6147,33.9400000000,58134.7987005824,69993.9409436423,8624.5194311937,0.0000000000,-20483.6616742536
6148,156.6400000000,939432.9446237523,645657.7631732764,31334.5089299121,74743.3929258619,187697.2795947019
6149,9.1900000000,117798.4882070382,92564.2223933361,68887.9630942335,0.0000000000,-43653.6972805313
6150,67.6300000000,779187.9855713153,687325.8456046937,60870.4213514635,0.0000000000,30991.7186151580
6151,101.7400000000,148840.2195640721,129758.9045675163,7500.7065727217,0.0000000000,11580.6084238341
6152,40.9000000000,19882.8931504460,18987.8073387471,2439.7357175285,0.0000000000,-1544.6499058296
6153,69.4600000000,583645.9746013629,388932.2883001018,73293.3729611623,76808.9372646441,44611.3760754548
6154,111.5800000000,472268.3570496903,470991.3040286951,21597.7353257478,0.0000000000,-20320.6823047525
6155,77.5000000000,73081.8052167024,76647.6221801808,4781.0554120128,0.0000000000,-8346.8723754912
6156,79.1600000000,298194.1360308803,426079.5352444835,19151.6220534580,0.0000000000,-147037.0212670612
6157,19.0600000000,159558.8558987846,106384.9258903703,72650.4735160467,20920.1384409136,-40396.6819485459
6158,55.7300000000,109119.6098950304,105470.4292365121,9874.9936224911,0.0000000000,-6225.8129639729
6159,127.5800000000,576744.1581679874,486783.7478439388,23277.8933749620,0.0000000000,66682.5169490866
6160,24.9600000000,95103.1434559038,81245.3150651409,20174.8590221783,0.0000000000,-6317.0306314154
6161,62.6400000000,305789.8110793544,267810.6189321456,25077.6486058946,0.0000000000,12901.5435413142
6162,24.7400000000,188491.1105449991,125620.7147634570,60042.3803046864,18084.5315847060,-15256.5161078503
6163,6.1000000000,68719.4896537671,50327.7295815222,61046.6097480491,0.0000000000,-42654.8496758041
6164,66.1000000000,37684.3463244087,25089.1481378368,4355.4442619543,2978.7614753079,5260.9924493098
6165,25.8000000000,91221.4246707731,70378.3512681244,18283.9263332191,0.0000000000,2559.1470694297
6166,89.9000000000,226964.2523337074,151318.2309518312,21912.6984522218,29816.0929628379,23917.2299668165
6167,183.2200000000,1905348.1706158016,1267600.7380461583,83371.0975644163,185306.7406146848,369069.5943905422
6168,18.6600000000,18874.0722508775,18354.9757788478,5327.2609431964,0.0000000000,-4808.1644711668
6169,8.5600000000,23657.2090356909,18912.2272322906,14242.4514928154,0.0000000000,-9497.4696894152
6170,132.7100000000,331811.4073890261,315127.0576233186,12697.0532975502,0.0000000000,3987.2964681574
6171,81.4600000000,505376.2818289569,336437.3968907367,54667.4806247305,67163.6175771192,47107.7867363706
6172,58.6700000000,115637.7048675999,94633.3501125588,10164.9456940735,0.0000000000,10839.4090609676
6173,14.5400000000,13688.7807382628,10343.9652013731,4879.3516527235,0.0000000000,-1534.5361158338
6174,27.4700000000,273842.3108401000,191839.1144313206,53126.3477450375,0.0000000000,28876.8486637420
6175,96.3100000000,174060.9625058423,167333.5828029329,9236.9669819757,0.0000000000,-2509.5872790663
6176,243.9200000000,334091.0395794475,475738.6313752942,6982.7863312411,0.0000000000,-148630.3781270878
6177,26.8700000000,30472.2902902092,30623.5110548000,5700.8359063435,0.0000000000,-5852.0566709342
6178,61.7000000000,100896.9866231367,100757.3772142452,8433.7897084668,0.0000000000,-8294.1802995753
6179,22.5100000000,5854.6032447487,3901.3211326944,2269.1158136437,769.3980287145,-1085.2317303038
6180,1.2200000000,13163.0748355027,10353.9423729539,56859.0675377078,0.0000000000,-54049.9350751590
6181,109.4800000000,218166.7751225154,290785.3385066488,10099.2311560670,0.0000000000,-82717.7945402003
6182,56.2000000000,209029.0458957145,169371.6348806453,19225.3889750547,0.0000000000,20432.0220400145
6183,6.6100000000,8721.3993247778,6793.1399585557,6815.2553698565,0.0000000000,-4886.9960036345
6184,12.6600000000,6555.7513603017,4488.3183934779,2705.2008947507,445.8915829068,-1083.6595108338
6185,38.4100000000,104324.3028950560,116380.9525800121,13753.9382212726,0.0000000000,-25810.5879062287
6186,57.1800000000,70394.0278625914,66979.4516190187,6201.2932479963,0.0000000000,-2786.7170044235
6187,26.6800000000,126164.0235504689,84067.1821373670,37496.0031215328,12130.8691322617,-7530.0308406926
6188,89.1000000000,38087.4072942859,26766.1515548744,2230.1805154522,887.0886194144,8203.9866045448
6189,212.2400000000,499117.1922757571,612260.0596638061,12051.8964707488,0.0000000000,-125194.7638587978
6190,157.0500000000,11062.1107344204,13977.5232522173,363.3150975612,0.0000000000,-3278.7276153582
